Date,Open,High,Low,Close,Adj Close,Volume
10/30/18,1486.160034,1540.98999,1476.359985,1530.420044,1530.420044,12460100
10/31/18,1569.98999,1623.910034,1565.089966,1598.01001,1598.01001,9390200
11/1/18,1623.530029,1670.449951,1598.439941,1665.530029,1665.530029,8135500
11/2/18,1678.589966,1697.439941,1651.829956,1665.530029,1665.530029,6955500
11/5/18,1657.569946,1658.089966,1596.359985,1627.800049,1627.800049,5624700
11/6/18,1618.349976,1665,1614.550049,1642.810059,1642.810059,4257400
11/7/18,1673,1759.22998,1664.079956,1755.48999,1755.48999,8192200
11/8/18,1755,1784,1725.109985,1754.910034,1754.910034,6534900
11/9/18,1732.5,1743.920044,1701.869995,1712.430054,1712.430054,5902200
11/12/18,1698.23999,1708.550049,1630.01001,1636.849976,1636.849976,6806200
11/13/18,1649.290039,1677.060059,1613.75,1631.170044,1631.170044,5933300
11/14/18,1656.319946,1673,1597.069946,1599.01001,1599.01001,6486900
11/15/18,1581.01001,1624.819946,1546.51001,1619.439941,1619.439941,8427300
11/16/18,1587.5,1614.47998,1573.119995,1593.410034,1593.410034,6066100
11/19/18,1577.01001,1581.189941,1503.359985,1512.290039,1512.290039,7790000
11/20/18,1437.5,1534.75,1420,1495.459961,1495.459961,10878800
11/21/18,1542.98999,1550,1515,1516.72998,1516.72998,5716800
11/23/18,1517,1536.199951,1501.810059,1502.060059,1502.060059,2707600
11/26/18,1539,1584.810059,1524.219971,1581.329956,1581.329956,6238200
11/27/18,1575.98999,1597.650024,1558.01001,1581.420044,1581.420044,5772900
11/28/18,1613.920044,1660.23999,1601.214966,1652.680054,1652.680054,5457368
